product_id,product_name,category,subcategory,brand,sku,price,cost_price,profit_margin,stock_quantity,reorder_level,supplier_id,manufacturer,weight_kg,dimensions,color,material,warranty_months,rating,reviews_count,is_active,date_added,last_updated,tags,description,features,metadata_seasonal,metadata_limited_edition,metadata_bestseller,metadata_new_arrival
PROD1511,Dell Tablets Elite,Electronics,Tablets,Dell,SKU-44866-168,1836.0,1295.94,29.42,230,34,SUPP896,Dell,3.94,45x28x56cm,Red,Leather,12,3.9,3659,True,2026-01-30,2026-02-07T20:30:35.812829,"[""electronics"", ""tablets"", ""dell""]",High-quality tablets from Dell,"[""Premium Leather construction"", ""Innovative technology"", ""Eco-friendly design""]",False,True,False,True
PROD1512,Clinique Fragrances Plus,Beauty,Fragrances,Clinique,SKU-76077-389,171.0,127.75,25.29,127,34,SUPP533,Clinique,14.04,11x48x43cm,Red,Metal,24,3.3,414,True,2025-07-06,2026-02-07T20:30:35.812866,"[""beauty"", ""fragrances"", ""clinique""]",High-quality fragrances from Clinique,"[""Premium Metal construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,True,False,False
PROD1513,Louis Vuitton Watches Premium,Fashion,Watches,Louis Vuitton,SKU-35923-823,885.0,696.83,21.26,310,39,SUPP391,Louis Vuitton,3.34,26x51x12cm,Silver,Leather,12,3.1,5349,False,2024-04-27,2026-02-07T20:30:35.812901,"[""fashion"", ""watches"", ""louis vuitton""]",High-quality watches from Louis Vuitton,"[""Premium Leather construction"", ""Innovative technology"", ""Energy efficient design""]",False,False,True,False
PROD1514,Williams-Sonoma Home Decor Premium,Home & Kitchen,Home Decor,Williams-Sonoma,SKU-77070-157,759.0,541.26,28.69,370,18,SUPP608,Williams-Sonoma,1.37,18x27x29cm,Black,Wood,12,4.0,3850,True,2026-02-05,2026-02-07T20:30:35.812937,"[""home & kitchen"", ""home decor"", ""williams-sonoma""]",High-quality home decor from Williams-Sonoma,"[""Premium Wood construction"", ""Innovative technology"", ""Eco-friendly design""]",False,True,False,False
PROD1515,Microsoft Wearables Premium,Electronics,Wearables,Microsoft,SKU-68785-262,1152.0,726.91,36.9,59,26,SUPP332,Microsoft,4.86,92x97x81cm,White,Plastic,12,3.1,3694,False,2025-12-20,2026-02-07T20:30:35.812971,"[""electronics"", ""wearables"", ""microsoft""]",High-quality wearables from Microsoft,"[""Premium Plastic construction"", ""Advanced technology"", ""Energy efficient design""]",True,True,True,True
PROD1516,Zara Jewelry Elite,Fashion,Jewelry,Zara,SKU-13081-785,374.0,262.57,29.79,365,36,SUPP663,Zara,1.45,35x85x14cm,Blue,Fabric,24,3.5,8052,True,2024-05-21,2026-02-07T20:30:35.813007,"[""fashion"", ""jewelry"", ""zara""]",High-quality jewelry from Zara,"[""Premium Fabric construction"", ""Innovative technology"", ""Sustainable design""]",True,False,True,False
PROD1517,Nike Jewelry Max,Fashion,Jewelry,Nike,SKU-53841-300,241.0,184.84,23.3,167,26,SUPP502,Nike,2.47,46x67x13cm,Silver,Wood,60,4.2,8385,False,2024-08-30,2026-02-07T20:30:35.813043,"[""fashion"", ""jewelry"", ""nike""]",High-quality jewelry from Nike,"[""Premium Wood construction"", ""Advanced technology"", ""Energy efficient design""]",True,True,False,True
PROD1518,Prada Boots Max,Fashion,Footwear,Prada,SKU-43073-322,395.0,273.64,30.72,261,11,SUPP417,Prada,0.35,33x52x36cm,Red,Metal,60,4.9,6366,True,2024-05-06,2026-02-07T20:30:35.813079,"[""fashion"", ""footwear"", ""prada""]",High-quality footwear from Prada,"[""Premium Metal construction"", ""Innovative technology"", ""Eco-friendly design""]",True,False,False,False
PROD1519,IKEA Appliances Pro,Home & Kitchen,Appliances,IKEA,SKU-59993-846,151.0,118.69,21.4,290,20,SUPP199,IKEA,1.17,37x92x34cm,Blue,Fabric,60,4.5,6108,True,2025-12-29,2026-02-07T20:30:35.813117,"[""home & kitchen"", ""appliances"", ""ikea""]",High-quality appliances from IKEA,"[""Premium Fabric construction"", ""Innovative technology"", ""Eco-friendly design""]",True,False,True,True
PROD1520,KitchenAid Appliances Plus,Home & Kitchen,Appliances,KitchenAid,SKU-40776-566,862.0,547.3,36.51,445,47,SUPP811,KitchenAid,11.19,44x12x99cm,Black,Plastic,60,3.1,2511,True,2024-04-30,2026-02-07T20:30:35.813156,"[""home & kitchen"", ""appliances"", ""kitchenaid""]",High-quality appliances from KitchenAid,"[""Premium Plastic construction"", ""Advanced technology"", ""Eco-friendly design""]",False,True,True,False
PROD1521,Estee Lauder Haircare Premium,Beauty,Haircare,Estee Lauder,SKU-45033-124,163.0,106.98,34.37,343,27,SUPP992,Estee Lauder,3.84,98x67x10cm,White,Leather,12,4.7,7132,False,2025-09-05,2026-02-07T20:30:35.813193,"[""beauty"", ""haircare"", ""estee lauder""]",High-quality haircare from Estee Lauder,"[""Premium Leather construction"", ""Advanced technology"", ""Sustainable design""]",True,False,False,False
PROD1522,Ninja Home Decor Max,Home & Kitchen,Home Decor,Ninja,SKU-32801-694,843.0,559.87,33.59,205,33,SUPP578,Ninja,19.67,47x28x96cm,Blue,Fabric,60,4.4,6681,True,2025-04-11,2026-02-07T20:30:35.813229,"[""home & kitchen"", ""home decor"", ""ninja""]",High-quality home decor from Ninja,"[""Premium Fabric construction"", ""Innovative technology"", ""Energy efficient design""]",False,True,False,True
PROD1523,Clinique Haircare Pro,Beauty,Haircare,Clinique,SKU-28287-935,94.0,62.82,33.17,405,23,SUPP944,Clinique,13.89,20x63x24cm,Red,Metal,12,4.0,9428,True,2024-06-06,2026-02-07T20:30:35.813266,"[""beauty"", ""haircare"", ""clinique""]",High-quality haircare from Clinique,"[""Premium Metal construction"", ""Innovative technology"", ""Sustainable design""]",True,True,False,False
PROD1524,Dyson Cookware Premium,Home & Kitchen,Cookware,Dyson,SKU-23949-331,903.6,605.62,32.98,327,39,SUPP259,Dyson,16.7,34x10x74cm,Gold,Leather,12,4.0,1183,True,2024-09-05,2026-02-07T20:30:35.813301,"[""home & kitchen"", ""cookware"", ""dyson""]",High-quality cookware from Dyson,"[""Premium Leather construction"", ""Advanced technology"", ""Eco-friendly design""]",False,True,True,True
PROD1525,Nike T-Shirt Max,Fashion,Clothing,Nike,SKU-56860-777,156.0,101.51,34.93,206,10,SUPP814,Nike,11.99,53x59x57cm,Blue,Plastic,24,3.6,9661,False,2024-09-12,2026-02-07T20:30:35.813337,"[""fashion"", ""clothing"", ""nike""]",High-quality clothing from Nike,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Sustainable design""]",True,False,True,False
PROD1526,KitchenAid Sofa Elite,Home & Kitchen,Furniture,KitchenAid,SKU-56013-801,870.0,595.55,31.55,251,11,SUPP489,KitchenAid,0.87,72x21x70cm,Red,Wood,36,4.1,1359,True,2025-05-21,2026-02-07T20:30:35.813371,"[""home & kitchen"", ""furniture"", ""kitchenaid""]",High-quality furniture from KitchenAid,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Sustainable design""]",True,False,False,False
PROD1527,H&M Jewelry Max,Fashion,Jewelry,H&M,SKU-99630-231,332.0,239.95,27.73,303,11,SUPP618,H&M,8.94,74x33x69cm,Black,Plastic,36,4.4,6359,True,2024-07-19,2026-02-07T20:30:35.813409,"[""fashion"", ""jewelry"", ""h&m""]",High-quality jewelry from H&M,"[""Premium Plastic construction"", ""Innovative technology"", ""Sustainable design""]",True,False,True,True
PROD1528,IKEA Appliances Premium,Home & Kitchen,Appliances,IKEA,SKU-10746-496,212.0,135.64,36.02,397,21,SUPP891,IKEA,7.6,48x33x38cm,White,Leather,36,4.7,9561,False,2025-08-17,2026-02-07T20:30:35.813450,"[""home & kitchen"", ""appliances"", ""ikea""]",High-quality appliances from IKEA,"[""Premium Leather construction"", ""Advanced technology"", ""Sustainable design""]",False,True,True,False
PROD1529,Gucci Jewelry Elite,Fashion,Jewelry,Gucci,SKU-81235-208,474.0,351.56,25.83,214,40,SUPP134,Gucci,5.65,81x99x64cm,Gold,Fabric,12,3.1,4305,True,2024-10-30,2026-02-07T20:30:35.813486,"[""fashion"", ""jewelry"", ""gucci""]",High-quality jewelry from Gucci,"[""Premium Fabric construction"", ""Innovative technology"", ""Eco-friendly design""]",True,True,True,False
PROD1530,Samsung Accessories Elite,Electronics,Accessories,Samsung,SKU-64166-218,1651.0,1012.66,38.66,286,12,SUPP337,Samsung,4.13,48x27x99cm,Red,Metal,60,3.0,982,True,2024-07-14,2026-02-07T20:30:35.813523,"[""electronics"", ""accessories"", ""samsung""]",High-quality accessories from Samsung,"[""Premium Metal construction"", ""Advanced technology"", ""Sustainable design""]",False,True,False,True
PROD1531,Adidas Accessories Plus,Fashion,Accessories,Adidas,SKU-82487-748,389.0,250.06,35.72,321,44,SUPP979,Adidas,16.1,28x95x26cm,Blue,Metal,24,4.7,1114,False,2025-07-24,2026-02-07T20:30:35.813558,"[""fashion"", ""accessories"", ""adidas""]",High-quality accessories from Adidas,"[""Premium Metal construction"", ""Cutting-edge technology"", ""Energy efficient design""]",True,True,False,True
PROD1532,KitchenAid Appliances Pro,Home & Kitchen,Appliances,KitchenAid,SKU-68959-720,143.0,86.59,39.45,428,24,SUPP866,KitchenAid,18.16,71x88x75cm,Blue,Fabric,60,4.3,2576,True,2025-06-13,2026-02-07T20:30:35.813592,"[""home & kitchen"", ""appliances"", ""kitchenaid""]",High-quality appliances from KitchenAid,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,False,True,False
PROD1533,Apple Wearables Plus,Electronics,Wearables,Apple,SKU-54758-410,2823.0,1915.84,32.13,428,44,SUPP719,Apple,6.61,49x70x75cm,Gold,Leather,60,3.8,9659,True,2025-11-30,2026-02-07T20:30:35.813630,"[""electronics"", ""wearables"", ""apple""]",High-quality wearables from Apple,"[""Premium Leather construction"", ""Innovative technology"", ""Eco-friendly design""]",True,False,False,False
PROD1534,Under Armour Resistance Bands Max,Sports,Fitness,Under Armour,SKU-84188-295,146.0,96.74,33.74,178,29,SUPP296,Under Armour,16.53,76x96x62cm,White,Fabric,36,3.5,6944,True,2024-08-30,2026-02-07T20:30:35.813665,"[""sports"", ""fitness"", ""under armour""]",High-quality fitness from Under Armour,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Energy efficient design""]",False,True,False,False
PROD1535,Adidas Team Sports Premium,Sports,Team Sports,Adidas,SKU-54220-287,356.0,231.19,35.06,454,41,SUPP483,Adidas,4.99,71x44x82cm,Gold,Wood,60,4.1,2397,True,2025-03-05,2026-02-07T20:30:35.813701,"[""sports"", ""team sports"", ""adidas""]",High-quality team sports from Adidas,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Energy efficient design""]",False,True,False,True
PROD1536,L'Oreal Moisturizer Max,Beauty,Skincare,L'Oreal,SKU-16683-537,161.0,114.87,28.65,321,41,SUPP709,L'Oreal,2.25,65x59x50cm,Silver,Metal,12,3.3,2013,True,2025-02-20,2026-02-07T20:30:35.813737,"[""beauty"", ""skincare"", ""l'oreal""]",High-quality skincare from L'Oreal,"[""Premium Metal construction"", ""Advanced technology"", ""Energy efficient design""]",True,False,True,False
PROD1537,IKEA Appliances Plus,Home & Kitchen,Appliances,IKEA,SKU-46329-391,680.0,423.15,37.77,220,25,SUPP336,IKEA,4.49,87x83x44cm,Gold,Wood,36,4.7,2485,True,2024-08-20,2026-02-07T20:30:35.813772,"[""home & kitchen"", ""appliances"", ""ikea""]",High-quality appliances from IKEA,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,True,True,True
PROD1538,Clinique Makeup Plus,Beauty,Makeup,Clinique,SKU-38963-347,158.0,98.74,37.51,235,49,SUPP269,Clinique,17.85,38x45x23cm,Blue,Metal,12,3.5,5054,False,2026-01-10,2026-02-07T20:30:35.813807,"[""beauty"", ""makeup"", ""clinique""]",High-quality makeup from Clinique,"[""Premium Metal construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,False,True,False
PROD1539,HP Wearables Elite,Electronics,Wearables,HP,SKU-98252-603,607.0,429.91,29.17,223,43,SUPP450,HP,6.51,73x74x88cm,White,Fabric,60,4.7,9937,True,2026-01-12,2026-02-07T20:30:35.813842,"[""electronics"", ""wearables"", ""hp""]",High-quality wearables from HP,"[""Premium Fabric construction"", ""Innovative technology"", ""Energy efficient design""]",True,False,True,False
PROD1540,Zara Running Shoes Elite,Fashion,Footwear,Zara,SKU-99979-676,177.0,119.63,32.41,124,14,SUPP563,Zara,14.29,12x59x83cm,Black,Leather,36,3.7,335,False,2025-11-25,2026-02-07T20:30:35.813877,"[""fashion"", ""footwear"", ""zara""]",High-quality footwear from Zara,"[""Premium Leather construction"", ""Innovative technology"", ""Sustainable design""]",False,False,True,False
PROD1541,KitchenAid Appliances Max,Home & Kitchen,Appliances,KitchenAid,SKU-35652-966,272.0,198.29,27.1,18,34,SUPP473,KitchenAid,1.05,39x21x100cm,Red,Wood,24,3.2,9057,True,2024-03-17,2026-02-07T20:30:35.813917,"[""home & kitchen"", ""appliances"", ""kitchenaid""]",High-quality appliances from KitchenAid,"[""Premium Wood construction"", ""Innovative technology"", ""Energy efficient design""]",False,False,True,False
PROD1542,Estee Lauder Fragrances Elite,Beauty,Fragrances,Estee Lauder,SKU-85053-770,54.0,41.82,22.56,400,21,SUPP395,Estee Lauder,11.0,64x31x40cm,Black,Wood,12,4.6,3201,True,2024-04-18,2026-02-07T20:30:35.813955,"[""beauty"", ""fragrances"", ""estee lauder""]",High-quality fragrances from Estee Lauder,"[""Premium Wood construction"", ""Advanced technology"", ""Energy efficient design""]",False,True,True,False
PROD1543,Columbia Team Sports Plus,Sports,Team Sports,Columbia,SKU-12715-612,196.0,151.13,22.89,258,13,SUPP503,Columbia,2.79,16x70x29cm,Red,Fabric,24,3.5,9977,True,2025-06-13,2026-02-07T20:30:35.813991,"[""sports"", ""team sports"", ""columbia""]",High-quality team sports from Columbia,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,True,False,False
PROD1544,Samsung Ultrabook Premium,Electronics,Laptops,Samsung,SKU-74219-793,1845.0,1107.21,39.99,386,35,SUPP663,Samsung,10.88,61x77x69cm,Red,Leather,36,4.6,9461,False,2025-01-01,2026-02-07T20:30:35.814028,"[""electronics"", ""laptops"", ""samsung""]",High-quality laptops from Samsung,"[""Premium Leather construction"", ""Innovative technology"", ""Sustainable design""]",False,True,False,False
PROD1545,Apple Ultrabook Max,Electronics,Laptops,Apple,SKU-51228-598,1366.5,922.65,32.48,101,11,SUPP320,Apple,8.77,91x28x67cm,Black,Fabric,24,4.3,4947,False,2025-11-12,2026-02-07T20:30:35.814066,"[""electronics"", ""laptops"", ""apple""]",High-quality laptops from Apple,"[""Premium Fabric construction"", ""Advanced technology"", ""Energy efficient design""]",True,True,False,False
PROD1546,Kiehl's Haircare Max,Beauty,Haircare,Kiehl's,SKU-23275-402,232.0,150.58,35.09,191,13,SUPP458,Kiehl's,9.36,59x93x65cm,Gold,Metal,12,4.2,5812,False,2024-09-08,2026-02-07T20:30:35.814105,"[""beauty"", ""haircare"", ""kiehl's""]",High-quality haircare from Kiehl's,"[""Premium Metal construction"", ""Advanced technology"", ""Eco-friendly design""]",True,False,False,False
PROD1547,Nike Outdoor Plus,Sports,Outdoor,Nike,SKU-78300-480,60.0,36.3,39.5,12,38,SUPP513,Nike,6.75,88x68x54cm,Gold,Metal,36,3.6,834,True,2024-03-12,2026-02-07T20:30:35.814141,"[""sports"", ""outdoor"", ""nike""]",High-quality outdoor from Nike,"[""Premium Metal construction"", ""Innovative technology"", ""Eco-friendly design""]",False,True,True,True
PROD1548,Zara Watches Max,Fashion,Watches,Zara,SKU-38866-142,122.0,88.25,27.66,22,29,SUPP112,Zara,19.08,34x63x82cm,Blue,Fabric,24,3.8,2484,False,2024-02-09,2026-02-07T20:30:35.814195,"[""fashion"", ""watches"", ""zara""]",High-quality watches from Zara,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,True,True,True
PROD1549,Zara Dress Elite,Fashion,Clothing,Zara,SKU-20481-785,83.0,65.15,21.51,235,31,SUPP731,Zara,14.59,57x70x43cm,Black,Leather,36,4.3,5349,True,2024-10-23,2026-02-07T20:30:35.814234,"[""fashion"", ""clothing"", ""zara""]",High-quality clothing from Zara,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,True,True,True
PROD1550,MAC Haircare Premium,Beauty,Haircare,MAC,SKU-23958-943,227.0,179.43,20.96,75,45,SUPP328,MAC,16.91,38x41x69cm,Silver,Fabric,24,4.9,8883,True,2025-09-27,2026-02-07T20:30:35.814281,"[""beauty"", ""haircare"", ""mac""]",High-quality haircare from MAC,"[""Premium Fabric construction"", ""Innovative technology"", ""Sustainable design""]",False,False,False,False
PROD1551,Gucci Running Shoes Pro,Fashion,Footwear,Gucci,SKU-72019-131,420.0,320.47,23.7,170,33,SUPP221,Gucci,6.23,72x72x60cm,Blue,Metal,24,3.8,3852,True,2024-05-18,2026-02-07T20:30:35.814319,"[""fashion"", ""footwear"", ""gucci""]",High-quality footwear from Gucci,"[""Premium Metal construction"", ""Advanced technology"", ""Sustainable design""]",True,False,True,False
PROD1552,Nike Athletic Apparel Pro,Sports,Athletic Apparel,Nike,SKU-94930-255,106.0,75.06,29.19,26,10,SUPP582,Nike,3.63,27x47x56cm,Black,Leather,36,4.3,1433,True,2025-06-15,2026-02-07T20:30:35.814354,"[""sports"", ""athletic apparel"", ""nike""]",High-quality athletic apparel from Nike,"[""Premium Leather construction"", ""Advanced technology"", ""Eco-friendly design""]",False,True,True,True
PROD1553,Dell Phone Plus,Electronics,Smartphones,Dell,SKU-78955-173,1916.0,1252.04,34.65,425,49,SUPP391,Dell,2.86,69x87x43cm,Red,Fabric,24,4.3,8435,True,2024-08-28,2026-02-07T20:30:35.814390,"[""electronics"", ""smartphones"", ""dell""]",High-quality smartphones from Dell,"[""Premium Fabric construction"", ""Innovative technology"", ""Sustainable design""]",True,False,True,False
PROD1554,Ninja Appliances Max,Home & Kitchen,Appliances,Ninja,SKU-97327-434,400.0,304.56,23.86,107,25,SUPP572,Ninja,3.06,29x14x20cm,Silver,Metal,12,4.2,1928,True,2024-06-11,2026-02-07T20:30:35.814461,"[""home & kitchen"", ""appliances"", ""ninja""]",High-quality appliances from Ninja,"[""Premium Metal construction"", ""Advanced technology"", ""Eco-friendly design""]",True,True,True,False
PROD1555,Dyson Cookware Elite,Home & Kitchen,Cookware,Dyson,SKU-14434-472,405.0,259.99,35.8,80,35,SUPP296,Dyson,6.97,16x14x42cm,Gold,Leather,60,3.4,8152,False,2025-09-04,2026-02-07T20:30:35.814502,"[""home & kitchen"", ""cookware"", ""dyson""]",High-quality cookware from Dyson,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,False,True,True
PROD1556,Clinique Fragrances Pro,Beauty,Fragrances,Clinique,SKU-15508-243,232.0,161.79,30.26,122,42,SUPP718,Clinique,9.96,45x35x33cm,White,Fabric,60,3.1,151,True,2025-01-15,2026-02-07T20:30:35.814542,"[""beauty"", ""fragrances"", ""clinique""]",High-quality fragrances from Clinique,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,False,True,False
PROD1557,Adidas Outdoor Max,Sports,Outdoor,Adidas,SKU-90276-726,170.0,120.05,29.38,100,37,SUPP888,Adidas,19.0,15x68x85cm,Red,Wood,36,4.1,7478,True,2025-04-10,2026-02-07T20:30:35.814583,"[""sports"", ""outdoor"", ""adidas""]",High-quality outdoor from Adidas,"[""Premium Wood construction"", ""Innovative technology"", ""Eco-friendly design""]",True,False,True,False
PROD1558,Clinique Haircare Max,Beauty,Haircare,Clinique,SKU-97612-693,155.0,120.64,22.17,130,35,SUPP371,Clinique,0.19,39x15x38cm,White,Plastic,60,3.5,36,False,2025-08-08,2026-02-07T20:30:35.814642,"[""beauty"", ""haircare"", ""clinique""]",High-quality haircare from Clinique,"[""Premium Plastic construction"", ""Advanced technology"", ""Energy efficient design""]",False,False,True,False
PROD1559,IKEA Lighting Premium,Home & Kitchen,Lighting,IKEA,SKU-53068-281,777.0,599.1,22.9,279,22,SUPP114,IKEA,13.73,20x52x92cm,Red,Leather,24,4.9,338,True,2025-01-04,2026-02-07T20:30:35.814687,"[""home & kitchen"", ""lighting"", ""ikea""]",High-quality lighting from IKEA,"[""Premium Leather construction"", ""Advanced technology"", ""Sustainable design""]",False,True,False,False
PROD1560,NARS Makeup Plus,Beauty,Makeup,NARS,SKU-18990-178,167.0,133.53,20.04,79,17,SUPP973,NARS,18.75,40x18x44cm,Gold,Wood,24,3.2,7393,True,2025-04-17,2026-02-07T20:30:35.814726,"[""beauty"", ""makeup"", ""nars""]",High-quality makeup from NARS,"[""Premium Wood construction"", ""Advanced technology"", ""Sustainable design""]",False,True,False,False
PROD1561,KitchenAid Chair Max,Home & Kitchen,Furniture,KitchenAid,SKU-21327-164,925.0,729.81,21.1,83,19,SUPP450,KitchenAid,3.29,98x78x34cm,Red,Plastic,60,5.0,5757,True,2024-02-14,2026-02-07T20:30:35.814777,"[""home & kitchen"", ""furniture"", ""kitchenaid""]",High-quality furniture from KitchenAid,"[""Premium Plastic construction"", ""Innovative technology"", ""Eco-friendly design""]",False,True,False,False
PROD1562,Louis Vuitton Jewelry Premium,Fashion,Jewelry,Louis Vuitton,SKU-70011-496,1017.5,800.53,21.32,164,33,SUPP303,Louis Vuitton,18.01,14x67x34cm,Red,Leather,12,4.1,280,True,2024-05-03,2026-02-07T20:30:35.814877,"[""fashion"", ""jewelry"", ""louis vuitton""]",High-quality jewelry from Louis Vuitton,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,True,False,True
PROD1563,Lenovo Laptop Premium,Electronics,Laptops,Lenovo,SKU-82299-843,1366.0,856.69,37.28,389,31,SUPP222,Lenovo,12.54,14x91x50cm,Red,Leather,24,3.6,6973,True,2024-04-05,2026-02-07T20:30:35.814920,"[""electronics"", ""laptops"", ""lenovo""]",High-quality laptops from Lenovo,"[""Premium Leather construction"", ""Advanced technology"", ""Energy efficient design""]",True,False,True,False
PROD1564,MAC Makeup Elite,Beauty,Makeup,MAC,SKU-12979-126,58.0,38.38,33.83,145,30,SUPP289,MAC,14.26,27x77x87cm,Blue,Fabric,12,3.7,1559,True,2025-12-23,2026-02-07T20:30:35.814965,"[""beauty"", ""makeup"", ""mac""]",High-quality makeup from MAC,"[""Premium Fabric construction"", ""Innovative technology"", ""Eco-friendly design""]",True,True,True,False
PROD1565,Apple Notebook Max,Electronics,Laptops,Apple,SKU-81573-404,2785.5,2123.43,23.77,464,45,SUPP773,Apple,6.02,61x15x49cm,Red,Wood,60,3.2,5460,True,2025-07-27,2026-02-07T20:30:35.815005,"[""electronics"", ""laptops"", ""apple""]",High-quality laptops from Apple,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Energy efficient design""]",True,True,True,True
PROD1566,Nike Yoga Mat Pro,Sports,Fitness,Nike,SKU-83556-913,307.0,190.76,37.86,126,15,SUPP442,Nike,3.45,93x82x99cm,Red,Metal,12,4.3,275,False,2026-01-09,2026-02-07T20:30:35.815043,"[""sports"", ""fitness"", ""nike""]",High-quality fitness from Nike,"[""Premium Metal construction"", ""Advanced technology"", ""Sustainable design""]",True,True,True,True
PROD1567,Sony Accessories Elite,Electronics,Accessories,Sony,SKU-79177-399,1421.0,1026.89,27.73,176,18,SUPP514,Sony,19.48,62x84x46cm,White,Leather,36,3.5,2042,False,2024-06-01,2026-02-07T20:30:35.815085,"[""electronics"", ""accessories"", ""sony""]",High-quality accessories from Sony,"[""Premium Leather construction"", ""Innovative technology"", ""Sustainable design""]",False,True,True,False
PROD1568,Louis Vuitton Accessories Premium,Fashion,Accessories,Louis Vuitton,SKU-42767-862,1165.0,756.97,35.02,23,14,SUPP800,Louis Vuitton,7.95,37x45x24cm,White,Plastic,12,4.3,1814,True,2025-04-05,2026-02-07T20:30:35.815124,"[""fashion"", ""accessories"", ""louis vuitton""]",High-quality accessories from Louis Vuitton,"[""Premium Plastic construction"", ""Innovative technology"", ""Energy efficient design""]",False,True,False,False
PROD1569,Sony Tablets Elite,Electronics,Tablets,Sony,SKU-61014-461,1650.0,1208.83,26.74,96,25,SUPP601,Sony,9.83,45x65x16cm,White,Metal,36,3.0,7595,True,2024-03-05,2026-02-07T20:30:35.815162,"[""electronics"", ""tablets"", ""sony""]",High-quality tablets from Sony,"[""Premium Metal construction"", ""Advanced technology"", ""Energy efficient design""]",False,False,True,False
PROD1570,KitchenAid Appliances Plus,Home & Kitchen,Appliances,KitchenAid,SKU-49740-759,114.0,69.89,38.69,114,38,SUPP305,KitchenAid,13.8,45x71x59cm,Silver,Leather,36,3.3,3613,False,2025-11-16,2026-02-07T20:30:35.815200,"[""home & kitchen"", ""appliances"", ""kitchenaid""]",High-quality appliances from KitchenAid,"[""Premium Leather construction"", ""Advanced technology"", ""Energy efficient design""]",True,False,False,False
PROD1571,Columbia Equipment Pro,Sports,Equipment,Columbia,SKU-77696-918,160.0,118.08,26.2,158,35,SUPP120,Columbia,1.35,23x40x46cm,Gold,Fabric,36,4.6,9108,True,2024-11-19,2026-02-07T20:30:35.815239,"[""sports"", ""equipment"", ""columbia""]",High-quality equipment from Columbia,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",True,True,True,False
PROD1572,Reebok Athletic Apparel Pro,Sports,Athletic Apparel,Reebok,SKU-45643-700,186.0,138.42,25.58,102,50,SUPP511,Reebok,13.43,87x82x82cm,Silver,Leather,36,3.2,7730,True,2025-05-04,2026-02-07T20:30:35.815283,"[""sports"", ""athletic apparel"", ""reebok""]",High-quality athletic apparel from Reebok,"[""Premium Leather construction"", ""Advanced technology"", ""Eco-friendly design""]",True,False,False,False
PROD1573,Zara Jewelry Plus,Fashion,Jewelry,Zara,SKU-63835-987,337.0,240.29,28.7,22,23,SUPP578,Zara,8.31,19x23x97cm,White,Metal,60,4.4,3616,True,2025-04-11,2026-02-07T20:30:35.815330,"[""fashion"", ""jewelry"", ""zara""]",High-quality jewelry from Zara,"[""Premium Metal construction"", ""Advanced technology"", ""Eco-friendly design""]",True,True,False,False
PROD1574,Nike Athletic Apparel Premium,Sports,Athletic Apparel,Nike,SKU-88423-649,151.0,109.08,27.76,382,50,SUPP879,Nike,4.9,70x98x45cm,Silver,Plastic,24,4.3,104,False,2024-06-01,2026-02-07T20:30:35.815370,"[""sports"", ""athletic apparel"", ""nike""]",High-quality athletic apparel from Nike,"[""Premium Plastic construction"", ""Advanced technology"", ""Eco-friendly design""]",False,True,True,False
PROD1575,Zara Jewelry Elite,Fashion,Jewelry,Zara,SKU-22780-742,228.0,168.53,26.08,292,11,SUPP783,Zara,5.58,32x30x39cm,Gold,Plastic,12,4.5,3208,True,2025-01-05,2026-02-07T20:30:35.815410,"[""fashion"", ""jewelry"", ""zara""]",High-quality jewelry from Zara,"[""Premium Plastic construction"", ""Advanced technology"", ""Energy efficient design""]",False,False,True,False
PROD1576,Adidas Jewelry Pro,Fashion,Jewelry,Adidas,SKU-66599-257,420.0,315.55,24.87,352,14,SUPP953,Adidas,18.03,70x58x10cm,Gold,Fabric,24,3.7,8733,True,2024-05-15,2026-02-07T20:30:35.815448,"[""fashion"", ""jewelry"", ""adidas""]",High-quality jewelry from Adidas,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",True,True,True,False
